date,tx_count,value_mn_mxn,fx_rate,avg_ticket_mxn
2021-07-29,5622965.0,1040793.72,19.8448,185096.95863303434
2021-07-30,8800265.0,1160309.76,19.8455,131849.41135295358
2021-08-02,13983459.0,1011772.66,19.852,72354.96310319213
2021-08-03,5281040.0,823410.86,19.892,155918.31533182858
2021-08-04,4794663.0,787799.25,19.9547,164307.53318846392
2021-08-05,4952564.0,848050.08,19.9293,171234.55244596535
2021-08-06,6098535.0,802192.84,20.0037,131538.6137818345
2021-08-09,10730982.0,878337.56,20.0648,81850.62280413852
2021-08-10,4766775.0,776106.79,20.1038,162815.90593220782
2021-08-11,4503846.0,793313.9,19.953,176141.43556418226
2021-08-12,5025835.0,886874.41,19.8907,176463.09717688704
2021-08-13,8468146.0,923650.28,19.8603,109073.49495391318
2021-08-16,14122724.0,949389.65,19.8863,67224.25857787776
2021-08-17,5407281.0,861647.59,19.9912,159349.51225948863
2021-08-18,4800370.0,790328.77,20.0107,164639.13614992177
2021-08-19,4697544.0,864456.37,20.1175,184023.0490656394
2021-08-20,6097980.0,952238.57,20.402,156156.39441257596
2021-08-23,10867417.0,955835.24,20.3907,87954.22500121234
2021-08-24,4552119.0,903879.05,20.2967,198562.26298126215
2021-08-25,4524260.0,849488.67,20.2933,187763.00875723324
2021-08-26,4955174.0,988256.13,20.3522,199439.23866245666
2021-08-27,6607829.0,916156.16,20.2293,138647.0745535334
2021-08-30,13555787.0,946892.86,20.1403,69851.5593377205
2021-08-31,7949694.0,1072605.66,20.0605,134924.14425008054
2021-09-01,6563634.0,826500.02,19.9615,125921.1010242192
2021-09-02,5624577.0,820302.77,19.9703,145842.5709168885
2021-09-03,6581505.0,868403.74,19.8992,131946.07312461207
2021-09-06,11945717.0,611521.57,19.8878,51191.70075768579
2021-09-07,4857088.0,847248.4,19.944,174435.46421230168
2021-09-08,4330742.0,775423.53,19.9383,179050.96401494247
2021-09-09,4808585.0,840759.73,19.9318,174845.5585166946
2021-09-10,6456630.0,898447.9,19.8717,139151.213558776
2021-09-13,11095345.0,934685.95,19.8677,84241.26964956925
2021-09-14,6466722.0,799271.85,19.9035,123597.68210230778
2021-09-15,8220498.0,1074727.35,19.9003,130737.49911501714
2021-09-17,10525524.0,1058970.69,19.9853,100609.7834179087
2021-09-20,12158523.0,1050109.79,20.1735,86368.2036049938
2021-09-21,4899316.0,879971.99,20.1438,179611.1926644454
2021-09-22,4444570.0,935928.17,20.0328,210577.88942462375
2021-09-23,4733173.0,837326.02,20.028,176905.8557546914
2021-09-24,6196502.0,933164.76,20.1118,150595.41012009679
2021-09-27,11264112.0,956837.97,20.1052,84945.70810375464
2021-09-28,5342555.0,989434.94,20.306,185198.8308964531
2021-09-29,6034527.0,941518.0,20.4977,156021.8389941747
2021-09-30,8494229.0,1296912.63,20.5623,152681.6183081478
2021-10-01,8377741.0,1145063.39,20.5103,136679.25398982852
2021-10-04,12811428.0,991437.76,20.5747,77386.98293429897
2021-10-05,5601027.0,869531.38,20.5818,155244.9898920323
2021-10-06,4976035.0,906161.56,20.6947,182105.14194534405
2021-10-07,5070469.0,911666.63,20.604,179799.2710339024
2021-10-08,6524474.0,909652.02,20.7293,139421.51045432934
2021-10-11,11776954.0,616826.99,20.8017,52375.76626350073
2021-10-12,4734398.0,921815.31,20.7767,194705.9182603575
2021-10-13,5108999.0,879170.6,20.6827,172082.7504565963
2021-10-14,6406359.0,942214.88,20.6075,147074.94225659224
2021-10-15,9706094.0,1062115.68,20.4672,109427.71417626904
2021-10-18,14478352.0,967585.56,20.3587,66829.81322736178
2021-10-19,5261400.0,883345.9,20.2647,167891.79686015128
2021-10-20,4867475.0,878965.15,20.185,180579.28392030776
2021-10-21,5149697.0,931928.53,20.2643,180967.64333901586
2021-10-22,6383852.0,876151.54,20.1837,137244.96432561407
2021-10-25,11856048.0,942120.28,20.1897,79463.26465614849
2021-10-26,5042471.0,834848.41,20.1888,165563.35376048766
2021-10-27,5147004.0,860465.92,20.193,167178.0165704165
2021-10-28,6132325.0,921819.45,20.3255,150321.36261532127
2021-10-29,10083945.0,1236512.99,20.5297,122621.9490487106
2021-11-01,15642741.0,1105061.16,20.8598,70643.70368338899
2021-11-03,9511535.0,1008905.64,20.8352,106071.80018787715
2021-11-04,5697166.0,869430.86,20.6242,152607.60525496362
2021-11-05,6930104.0,920638.21,20.3925,132846.23289924653
2021-11-08,12520824.0,973798.88,20.3265,77774.3445639041
2021-11-09,5174923.0,849847.32,20.2833,164224.14787620996
2021-11-10,5662915.0,907859.44,20.4702,160316.62845018864
2021-11-11,5897450.0,642362.18,20.4652,108922.02222994684
2021-11-12,9652584.0,1001370.06,20.5072,103741.13916024973
2021-11-16,20255008.0,1252166.78,20.8092,61820.10789627928
2021-11-17,5992223.0,1042631.32,20.6912,173997.4163177839
2021-11-18,5697216.0,1066484.08,20.7628,187193.89961693573
2021-11-19,6941044.0,1036262.49,20.8283,149294.9028993333
2021-11-22,12474891.0,1178448.06,20.9632,94465.59973950875
2021-11-23,5216028.0,942538.36,21.2107,180700.40268188744
2021-11-24,5109886.0,1065581.15,21.4357,208533.25299233678
2021-11-25,5435501.0,664784.51,21.5462,122304.18318385002
2021-11-26,7267758.0,1215424.4,21.8185,167235.12257837976
2021-11-29,14591768.0,1323926.79,21.7333,90731.07453462802
2021-11-30,9407722.0,1323827.81,21.4453,140717.14810450393
2021-12-01,7762530.0,1159740.65,21.271,149402.40488603586
2021-12-02,6802696.0,1084203.77,21.3033,159378.54197806283
2021-12-03,7842885.0,1155174.17,21.4177,147289.44387173853
2021-12-06,14257746.0,1161097.31,21.2047,81436.24595360305
2021-12-07,5977537.0,953551.16,21.0907,159522.41868180825
2021-12-08,5936310.0,967664.17,20.933,163007.68827773482
2021-12-09,6094272.0,1098374.92,21.0328,180230.70187874776
2021-12-10,8388153.0,1183632.89,20.8922,141107.6896189185
2021-12-13,14629412.0,1133370.13,20.9383,77472.02211544798
2021-12-14,7543048.0,1083754.86,21.165,143675.98615307765
2021-12-15,9244052.0,1313255.68,21.2393,142064.938622154
2021-12-16,8469326.0,1258706.95,20.9238,148619.49463274883
2021-12-17,9018851.0,1139189.52,20.7337,126312.04573620298
2021-12-20,15550478.0,1225711.2,20.7363,78821.44844679373
2021-12-21,6539433.0,1038452.3,20.7823,158798.52274654392
2021-12-22,6263347.0,966624.83,20.7527,154330.39715027763
2021-12-23,6961037.0,1132593.51,20.6582,162704.71051942406
2021-12-24,6134366.0,783380.19,20.6112,127703.529590507
2021-12-27,9249138.0,972075.94,20.6828,105099.08490931803
2021-12-28,5412883.0,819104.52,20.577,151325.0000046186
2021-12-29,5732613.0,971984.49,20.5835,169553.48110887653
2021-12-30,7655480.0,1011456.37,20.5157,132121.87478773374
2021-12-31,7568830.0,990805.58,20.4672,130906.04228130371
2022-01-03,11140964.0,1001709.12,20.589,89912.24816811184
2022-01-04,5609489.0,795725.27,20.4742,141853.43263887317
2022-01-05,5661057.0,854168.8,20.3977,150885.037900166
2022-01-06,5629336.0,903704.1,20.4588,160534.75933928974
2022-01-07,6403387.0,894051.93,20.4237,139621.7236284485
2022-01-10,12485425.0,1078118.1,20.4453,86350.13225420842
2022-01-11,5018414.0,883632.69,20.3785,176078.07765560993
2022-01-12,4909036.0,958614.11,20.366,195275.4288214631
2022-01-13,5878705.0,1019449.22,20.3607,173413.910036309
2022-01-14,9234164.0,1270752.07,20.3118,137614.19766857076
2022-01-17,16292942.0,848195.82,20.3002,52059.09528187113
2022-01-18,5632023.0,1113432.77,20.403,197696.77254514053
2022-01-19,5166555.0,906028.07,20.46,175364.0617393989
2022-01-20,5319574.0,1064940.86,20.4507,200192.8838662645
2022-01-21,6488949.0,1056522.31,20.4598,162818.710703382
2022-01-24,12385040.0,1038203.81,20.6308,83827.24722730003
2022-01-25,5164301.0,885236.98,20.6683,171414.6754807669
2022-01-26,4983021.0,930542.02,20.6415,186742.54433204274
2022-01-27,5398423.0,1007870.28,20.7383,186697.16693189845
2022-01-28,8422762.0,1046079.46,20.8597,124196.72549218415
2022-01-31,17154323.0,1391025.04,20.6352,81088.89170385797
2022-02-01,7471754.0,1021755.79,20.58,136749.12075531395
2022-02-02,6178143.0,919716.67,20.6003,148866.19976261476
2022-02-03,5925415.0,974546.68,20.5562,164468.9325557788
2022-02-04,7244593.0,981831.34,20.7325,135526.08683469176
2022-02-08,17222808.0,1110826.73,20.6413,64497.42283604392
2022-02-09,5206863.0,1015700.53,20.5008,195069.57068008126
2022-02-10,5993082.0,1074578.85,20.4148,179303.21160297826
2022-02-11,7342690.0,1132680.88,20.4188,154259.66233083516
2022-02-14,15459768.0,1084576.64,20.411,70154.78110667637
2022-02-15,8820953.0,1035426.85,20.3992,117382.65128495754
2022-02-16,7324191.0,991019.21,20.3335,135307.66879236218
2022-02-17,6373829.0,1031749.35,20.2978,161872.76910001822
2022-02-18,7313174.0,1029012.26,20.3063,140706.65623435186
2022-02-21,13831550.0,641585.64,20.2825,46385.66465797398
2022-02-22,5406226.0,1125877.35,20.2977,208255.6944530251
2022-02-23,5105358.0,1047825.69,20.2435,205240.39450318666
2022-02-24,5762513.0,1142685.53,20.6525,198296.39082809878
2022-02-25,8499746.0,1193883.98,20.4465,140461.13613277386
2022-02-28,18508368.0,1501441.34,20.4257,81122.29776282814
2022-03-01,8332517.0,1074758.54,20.5272,128983.66003933745
2022-03-02,6797032.0,940951.57,20.7193,138435.65397367557
2022-03-03,6409809.0,1030430.37,20.7033,160758.3580103557
2022-03-04,7822838.0,977589.97,20.9262,124966.15294858464
2022-03-07,14464323.0,1091950.95,21.1947,75492.71058175346
2022-03-08,5623738.0,1045924.5,21.3775,185983.85984553336
2022-03-09,5199053.0,1046523.64,20.9677,201291.2043789513
2022-03-10,5990500.0,1123348.5,20.9743,187521.65929388197
2022-03-11,7484198.0,1200785.97,20.9695,160442.83836424423
2022-03-14,15486957.0,1172182.07,20.8908,75688.34019491369
2022-03-15,9204641.0,1081807.98,20.8743,117528.53587663006
2022-03-16,7587669.0,1207075.29,20.7035,159083.80953359985
2022-03-17,6642642.0,1215846.03,20.5585,183036.51318255597
2022-03-18,7785762.0,1243161.2,20.4145,159671.1021991168
2022-03-22,17777155.0,1314497.18,20.2782,73943.05669270476
2022-03-23,5489317.0,1205084.0,20.18,219532.59394565845
2022-03-24,5779717.0,1126364.34,20.1313,194882.26499671178
2022-03-25,7455862.0,1168642.22,19.9577,156741.39623292384
2022-03-28,14139413.0,1114802.84,20.1195,78843.64365055325
2022-03-29,6218542.0,1168818.66,19.9942,187957.02593952089
2022-03-30,7858957.0,1196181.96,19.8632,152206.1973363641
2022-03-31,9556507.0,1525102.71,19.9112,159587.88184846198
2022-04-01,9513540.0,1135867.63,19.8432,119394.84461094398
2022-04-04,16103327.0,1076078.57,19.7443,66823.36948135005
2022-04-05,6463527.0,973619.03,19.9012,150632.77835769852
2022-04-06,6127018.0,964009.03,20.0665,157337.3915336955
2022-04-07,6325161.0,990970.13,20.1605,156671.13137515393
2022-04-08,8090076.0,1013144.54,20.12,125233.00646372173
2022-04-11,14916190.0,1121407.36,20.0093,75180.5494566642
2022-04-12,6504224.0,1033226.25,19.8407,158854.65352976773
2022-04-13,10126887.0,1127487.72,19.7967,111336.06210872107
2022-04-18,24899668.0,1264835.9,19.9377,50797.299787290336
2022-04-19,6226262.0,1037655.23,20.0447,166657.8165197674
2022-04-20,5860622.0,1026180.6,20.0383,175097.5579042634
2022-04-21,6086052.0,996956.74,20.1802,163810.09232257627
2022-04-22,7381457.0,1024230.86,20.3183,138757.27515583983
2022-04-25,14491604.0,1083859.69,20.2992,74792.25143055248
2022-04-26,5969261.0,978966.1,20.356,164001.2222618512
2022-04-27,5982217.0,1009596.11,20.4707,168766.2132617389
2022-04-28,7145920.0,1046835.56,20.567,146494.16170346155
2022-04-29,10887533.0,1467436.83,20.3728,134781.38987041416
2022-05-02,20123257.0,1155705.51,20.4075,57431.33479833806
2022-05-03,6894951.0,1017424.89,20.335,147560.8586631
2022-05-04,6343561.0,1005865.24,20.2535,158564.7619688689
2022-05-05,6759043.0,1016903.54,20.2218,150450.8167798311
2022-05-06,8253771.0,1055554.06,20.1085,127887.49045739214
2022-05-09,15505001.0,997555.13,20.3172,64337.6372565213
2022-05-10,6579469.0,1021867.54,20.372,155311.55173768583
2022-05-11,5861141.0,976557.18,20.2592,166615.5412401783
2022-05-12,6736074.0,1078178.87,20.32,160060.42540506535
2022-05-13,11037669.0,1160480.85,20.1443,105138.21804223338
2022-05-16,19439942.0,1171960.13,20.0782,60286.19478391448
2022-05-17,7075312.0,994979.55,19.9637,140626.95044402283
2022-05-18,6204279.0,1047138.03,19.9663,168776.74746735278
2022-05-19,6396926.0,956180.18,19.9267,149474.94781087042
2022-05-20,8033143.0,1101390.54,19.8657,137105.80528692194
2022-05-23,15349961.0,1104051.01,19.8282,71925.32997315108
2022-05-24,6074237.0,1030490.62,19.887,169649.39300195235
2022-05-25,6203441.0,1095439.98,19.8377,176585.86258819903
2022-05-26,6560432.0,1164228.75,19.7933,177462.20828140585
2022-05-27,8684182.0,1222249.25,19.5965,140744.31535405407
2022-05-30,17849240.0,779440.67,19.4953,43668.003231510134
2022-05-31,10082098.0,1483361.18,19.694,147128.22470085096
2022-06-01,8470683.0,1193856.08,19.7388,140939.76601414548
2022-06-02,7383428.0,1141569.01,19.5585,154612.33047847153
2022-06-03,8445481.0,1010009.61,19.5742,119591.7213004209
2022-06-06,15970691.0,1055828.35,19.5547,66110.37368389383
2022-06-07,6237889.0,886300.37,19.5998,142083.38269565234
2022-06-08,5991830.0,938076.61,19.59,156559.28322399
2022-06-09,6131589.0,981147.8,19.6128,160015.25868742997
2022-06-10,8126696.0,1127354.27,19.9297,138722.33808179855
2022-06-13,15231314.0,1225283.52,20.4527,80445.0305469377
2022-06-14,7810712.0,1100589.87,20.6583,140907.75207177014
2022-06-15,9480134.0,1370409.16,20.6675,144555.88496955845
2022-06-16,8466557.0,1101961.88,20.5728,130154.66381434626
2022-06-17,8791548.0,1125606.87,20.476,128032.84131531786
2022-06-20,15886102.0,876544.34,20.2442,55176.80422799753
2022-06-21,6212582.0,1128627.8,20.1963,181668.07295259845
2022-06-22,5918441.0,972028.56,20.0465,164237.26450935306
2022-06-23,6138190.0,1015872.33,20.0365,165500.30709378497
2022-06-24,7851328.0,1034561.29,19.8707,131768.95551937202
2022-06-27,15002043.0,1128500.37,19.8797,75223.11261206224
2022-06-28,6673360.0,1151122.74,19.9847,172495.2257933035
2022-06-29,7662155.0,1130448.79,20.1443,147536.664293531
2022-06-30,10621906.0,1438836.55,20.1335,135459.35635280522
2022-07-01,10888558.0,1268885.68,20.3817,116533.8587533813
2022-07-04,18061401.0,799189.73,20.2877,44248.49046870727
2022-07-05,6990378.0,1145376.42,20.5598,163850.42697261865
2022-07-06,6658106.0,1027844.8,20.7228,154374.95287698935
2022-07-07,6431173.0,1058051.66,20.6022,164519.2346714977
2022-07-08,8194722.0,1041411.75,20.4423,127083.23113340513
2022-07-11,15550983.0,1091934.25,20.7473,70216.41332898376
2022-07-12,6109956.0,1021326.55,20.7882,167157.75858287688
2022-07-13,6455379.0,1052062.32,20.7613,162974.52403646635
2022-07-14,8134678.0,1135650.05,20.9415,139606.02374181253
2022-07-15,11711384.0,1198392.12,20.611,102327.11351621636
2022-07-18,18930471.0,1244173.29,20.3957,65723.31401580024
2022-07-19,6505891.0,1031263.82,20.4407,158512.31138056263
2022-07-20,6400485.0,1137549.05,20.4913,177728.57056926156
2022-07-21,6510453.0,1055980.6,20.6562,162197.71496699232
2022-07-22,7887581.0,1005655.95,20.515,127498.6526287337
2022-07-25,15267904.0,1138573.73,20.4652,74573.02128700835
2022-07-26,6206404.0,901105.82,20.433,145189.68149672498
2022-07-27,6198826.0,1018893.38,20.512,164368.7659566505
2022-07-28,7387735.0,1180515.05,20.3778,159793.90841712648
2022-07-29,11614453.0,1415005.92,20.3485,121831.47325147383
2022-08-01,20315233.0,1184185.8,20.2633,58290.53498918767
2022-08-02,7357775.0,957375.7,20.5152,130117.55591873902
2022-08-03,6957098.0,956613.14,20.6305,137501.7485739025
2022-08-04,6857816.0,982317.05,20.3358,143240.50834843045
2022-08-05,8500812.0,1080527.42,20.401,127108.73031893893
2022-08-08,15845718.0,1048342.83,20.2789,66159.37693703751
2022-08-09,6219064.0,938863.58,20.2715,150965.41537440362
2022-08-10,6172171.0,981463.49,19.9562,159014.3063113449
2022-08-11,6704987.0,1086188.69,19.9595,161997.13586320152
2022-08-12,9494845.0,1327421.57,19.874,139804.44862449044
2022-08-15,20173950.0,1166512.9,19.8618,57822.73179025426
2022-08-16,8523301.0,1011454.64,19.9303,118669.35592207761
2022-08-17,7189315.0,1067249.18,20.0387,148449.35574529698
2022-08-18,6951242.0,1155977.6,20.0835,166297.99394122662
2022-08-19,8392808.0,1133018.56,20.1957,134998.7465458521
2022-08-22,16255508.0,1121712.42,20.1598,69005.0670824929
2022-08-23,6277341.0,935765.81,19.9982,149070.41213787813
2022-08-24,5982344.0,980628.11,19.9198,163920.3813755946
2022-08-25,6770018.0,1029862.34,19.9437,152121.0637844685
2022-08-26,8582332.0,1127974.14,19.9268,131429.79553808918
2022-08-29,17090355.0,1167553.83,19.9945,68316.5346770152
2022-08-30,9051569.0,1107299.79,20.1465,122332.35917441496
2022-08-31,10471872.0,1364280.87,20.0962,130280.51431491906
2022-09-01,9448955.0,1166161.0,20.2473,123416.92811533128
2022-09-02,9484404.0,1109835.26,19.9753,117016.8689566577
2022-09-05,17969437.0,751901.02,19.962,41843.326532712184
2022-09-06,6815583.0,1122422.58,20.138,164684.74963917246
2022-09-07,6280114.0,977782.01,20.0297,155694.94598346463
2022-09-08,6563968.0,1038277.85,20.0203,158178.38386780678
2022-09-09,8416857.0,986719.68,19.9027,117231.37033217981
2022-09-12,16726263.0,1135141.2,19.7957,67865.79883384591
2022-09-13,7000976.0,1062913.4,20.055,151823.60288051266
2022-09-14,8828829.0,1098472.21,19.9768,124418.78872045205
2022-09-15,11977473.0,1290619.74,20.0525,107753.9260576918
2022-09-19,23009963.0,1310422.92,19.9943,56950.240206818235
2022-09-20,6951410.0,1188596.95,20.0,170986.45454663155
2022-09-21,6525374.0,1333354.45,20.0027,204333.79757236902
2022-09-22,6724103.0,1186987.36,19.9608,176527.24236972575
2022-09-23,8518911.0,1036059.45,20.1627,121618.76676490692
2022-09-26,16649950.0,1213288.79,20.3517,72870.41642767696
2022-09-27,6482457.0,1081860.91,20.357,166890.56479665037
2022-09-28,7021698.0,1106645.68,20.3058,157603.71351772748
2022-09-29,8813740.0,1183516.99,20.1927,134280.90572220192
2022-09-30,12707565.0,1433230.99,20.0925,112785.65090951728
2022-10-03,22523010.0,1257867.73,20.0008,55848.118435324584
2022-10-04,7611464.0,1045633.27,19.9698,137376.10399260905
2022-10-05,7008713.0,983466.39,20.1267,140320.53959122024
2022-10-06,7171381.0,979493.72,20.1087,136583.6956647541
2022-10-07,8693880.0,1108318.63,20.0502,127482.62340865069
2022-10-10,17433858.0,758806.14,19.9752,43524.8549116323
2022-10-11,6975760.0,1123485.48,19.9652,161055.63838205443
2022-10-12,6494229.0,982897.27,20.0352,151349.33954438625
2022-10-13,7752576.0,1054041.36,20.0398,135960.14537619497
2022-10-14,12306365.0,1134459.9,20.0838,92184.80843043418
2022-10-17,22201750.0,1256950.23,19.9913,56614.916842140825
2022-10-18,7355670.0,999049.2,20.0207,135820.28557561716
2022-10-19,6537520.0,939198.41,20.1272,143662.79720750375
2022-10-20,7120986.0,1077205.51,20.0448,151271.96009091998
2022-10-21,8802470.0,1060043.5,19.9647,120425.68733548652
2022-10-24,17275115.0,1115111.87,19.9535,64550.18504941935
2022-10-25,7027516.0,1069083.96,19.8712,152128.2854425376
2022-10-26,7083086.0,994566.34,19.8553,140414.26858293122
2022-10-27,7439597.0,1094456.48,19.8365,147112.33417616572
2022-10-28,11189472.0,1146768.17,19.8303,102486.35234978022
2022-10-31,23174809.0,1415611.46,19.8245,61084.06157737913
2022-11-01,9501122.0,1303605.09,19.7463,137205.38374309897
2022-11-03,13880872.0,1305524.94,19.6673,94052.08404774571
2022-11-04,9725080.0,1159853.38,19.5202,119264.14795559522
2022-11-07,18432347.0,1121091.5,19.4647,60821.96152231726
2022-11-08,6955648.0,1000863.42,19.4775,143892.1894839992
2022-11-09,6767508.0,994795.0,19.5887,146995.76269433298
2022-11-10,7316596.0,1190724.46,19.394,162742.95587729596
2022-11-11,9361015.0,848282.29,19.5353,90618.62308734683
2022-11-14,19883159.0,1316032.27,19.4015,66188.28879254046
2022-11-15,11414816.0,1133018.14,19.3818,99258.55484661338
2022-11-16,9339298.0,1023078.04,19.3137,109545.49688852417
2022-11-17,8594267.0,1304565.45,19.4333,151794.8476583285
2022-11-18,10078041.0,1208586.21,19.493,119922.73200714306
2022-11-22,23779310.0,1365131.14,19.4667,57408.35793805624
2022-11-23,7334752.0,1173676.38,19.3683,160015.82330254657
2022-11-24,7347737.0,712613.33,19.3692,96984.05509070343
2022-11-25,9396954.0,1173640.83,19.3393,124895.8790263313
2022-11-28,18543308.0,1344633.36,19.325,72513.13303969281
2022-11-29,9307216.0,1097986.31,19.216,117971.50834363358
2022-11-30,12047199.0,1360036.86,19.3965,112892.37108144391
2022-12-01,11025142.0,1198290.29,19.1433,108687.06180836492
2022-12-02,10971013.0,1238783.29,19.3422,112914.21220629307
2022-12-05,20930284.0,1270844.7,19.7567,60717.986435348896
2022-12-06,8016626.0,1118129.38,19.803,139476.30586733122
2022-12-07,7895898.0,1218278.5,19.6977,154292.5833135129
2022-12-08,8401573.0,1269982.67,19.6732,151160.1065657586
2022-12-09,11234068.0,1282488.17,19.8192,114160.62017783763
2022-12-13,27767699.0,1405909.21,19.6458,50631.10234665105
2022-12-14,9972550.0,1263328.49,19.6955,126680.58721189665
2022-12-15,12910162.0,1621399.98,19.7963,125590.98638731257
2022-12-16,13254168.0,1386240.84,19.7932,104589.05002562213
2022-12-19,22491228.0,1408202.87,19.7557,62611.204243716704
2022-12-20,9239791.0,1249518.46,19.7482,135232.32938926865
2022-12-21,8587133.0,1390782.35,19.6932,161961.19822529826
2022-12-22,8600371.0,1204695.52,19.574,140074.83165551812
2022-12-23,9744431.0,1212879.38,19.4287,124468.9792559463
2022-12-26,15291137.0,740690.77,19.3983,48439.221360713724
2022-12-27,6725055.0,1135426.49,19.4407,168835.27197918828
2022-12-28,7174343.0,1146745.68,19.4143,159839.81808508458
2022-12-29,8500924.0,1181596.15,19.3615,138996.20205991724
2022-12-30,11266063.0,1404742.76,19.4715,124687.99082696413
2023-01-02,18394460.0,855841.76,19.4883,46527.14784777591
2023-01-03,7480130.0,963117.69,19.422,128756.81171316541
2023-01-04,7297159.0,902132.99,19.3568,123627.97494202881
2023-01-05,7866465.0,1015988.8,19.3672,129154.42959448749
2023-01-06,8964662.0,954976.62,19.1753,106526.78483583653
2023-01-09,17532254.0,1024236.58,19.1648,58420.13126207275
2023-01-10,7167082.0,1001700.69,19.1108,139764.08948579073
2023-01-11,6802716.0,1039549.89,19.026,152813.94813483322
2023-01-12,7424112.0,1115076.15,18.8735,150196.56896339927
2023-01-13,11966013.0,1328425.81,18.7922,111016.577535057
2023-01-16,22904363.0,939736.31,18.7913,41028.70313398369
2023-01-17,8086235.0,1390844.92,18.7493,172001.54583684495
2023-01-18,7274802.0,1110422.03,18.7493,152639.4848959463
2023-01-19,7262402.0,1160699.67,19.0327,159823.10948911944
2023-01-20,8646086.0,1223450.26,18.9257,141503.36464384
2023-01-23,18183904.0,1166644.14,18.8267,64158.06748649795
2023-01-24,6792168.0,972234.69,18.8318,143140.5539438954
2023-01-25,6732718.0,1024755.25,18.82,152205.28321548592
2023-01-26,7362346.0,1031930.81,18.8355,140163.31343297366
2023-01-27,9665905.0,1234010.18,18.7872,127666.28474002176
2023-01-30,21373587.0,1222027.12,18.7793,57174.63895975907
2023-01-31,11661848.0,1344315.38,18.7937,115274.64429308288
2023-02-01,10204664.0,1064374.46,18.739,104302.74431377652
2023-02-02,8821978.0,1086845.66,18.6232,123197.50287293846
2023-02-03,10085606.0,1056164.98,18.8895,104720.03169665759
2023-02-07,24899807.0,1156999.98,19.0517,46466.222810482024
2023-02-08,7272166.0,1030037.72,18.9435,141641.11765325489
2023-02-09,7589640.0,998750.8,18.9543,131593.96229597187
2023-02-10,9795488.0,1151258.6,18.6893,117529.47887843872
2023-02-13,19456351.0,1188247.71,18.6327,61072.48527742946
2023-02-14,9456390.0,994241.84,18.5383,105139.68226775757
2023-02-15,11310582.0,1151228.47,18.6428,101783.30964754953
2023-02-16,10322948.0,1101250.65,18.5497,106679.86024922338
2023-02-17,10481679.0,1137888.4,18.4142,108559.74505611171
2023-02-20,19966574.0,922268.87,18.397,46190.64191984063
2023-02-21,7428313.0,1059919.89,18.3938,142686.4874972285
2023-02-22,6910440.0,1000123.0,18.3483,144726.38500587517
2023-02-23,7531164.0,1054491.64,18.4107,140017.08633618918
2023-02-24,10056266.0,1149812.96,18.4023,114337.96202288206
2023-02-27,21381873.0,1364978.69,18.4077,63838.12540650672
2023-02-28,12930780.0,1456196.25,18.3448,112614.72625781276
2023-03-01,11361710.0,1083439.44,18.17,95358.83594987022
2023-03-02,9485351.0,1040138.42,18.126,109657.34636493684
2023-03-03,10707874.0,1047632.88,18.0123,97837.6174392788
2023-03-06,11259712.0,30136.67,18.0122,2676.50451450268
2023-03-07,7811579.0,933423.3,18.1155,119492.26910462021
2023-03-08,7062654.0,932260.28,17.9662,131998.57730535857
2023-03-09,7691203.0,1121791.11,18.0577,145853.790362834
2023-03-10,10109465.0,1106411.58,18.4083,109443.13868241297
2023-03-13,18161078.0,947864.12,18.8302,52192.06260773727
2023-03-14,9287872.0,1239257.91,18.6427,133427.53969908284
2023-03-15,11865188.0,1548292.39,18.9972,130490.3377847869
2023-03-16,10508128.0,1211028.28,18.9095,115246.81465623563
2023-03-17,11047096.0,1324962.77,18.8977,119937.65329820615
2023-03-21,25651689.0,1439648.56,18.6755,56122.95393102575
2023-03-22,7560847.0,1161162.87,18.5437,153575.76604843346
2023-03-23,7904752.0,1119806.35,18.4902,141662.42660111285
2023-03-24,9903456.0,1115750.68,18.5178,112662.75934380887
2023-03-27,19662233.0,1313021.69,18.383,66778.86941935842
2023-03-28,8136299.0,1149503.9,18.2523,141280.93129320838
2023-03-29,8405872.0,1180171.33,18.1052,140398.44170836767
2023-03-30,10757278.0,1305352.62,18.0932,121345.99663595196
2023-03-31,14313729.0,1597885.01,18.0415,111633.0349694339
2023-04-03,25147916.0,1360481.01,18.107,54099.15517452818
2023-04-04,8758453.0,1026159.19,18.1185,117162.15066747519
2023-04-05,10334359.0,1225962.47,18.3323,118629.75439502344
2023-04-10,28651171.0,1402903.42,18.1765,48964.959233254376
2023-04-11,7674804.0,1114158.09,18.187,145170.88514573142
2023-04-12,7477190.0,952881.42,18.066,127438.43877178458
2023-04-13,8531301.0,1142024.55,18.0152,133862.88328122522
2023-04-14,12940456.0,1187380.2,18.0638,91757.21473802777
2023-04-17,25746924.0,1331073.75,18.0868,51698.360161392484
2023-04-18,8464871.0,955101.55,18.063,112831.19967215093
2023-04-19,7694262.0,981789.38,18.0448,127600.20129285954
2023-04-20,8341945.0,1092273.06,18.009,130937.45643252264
2023-04-21,10159414.0,1038471.74,17.9988,102217.68105916346
2023-04-24,20254036.0,1116457.01,18.0082,55122.69307707363
2023-04-25,8033142.0,1007030.57,18.0892,125359.48823013461
2023-04-26,8260655.0,1018199.34,18.103,123258.91106697956
2023-04-27,9226671.0,1175024.82,18.0723,127350.89611410226
2023-04-28,14670702.0,1522332.21,17.9975,103766.82792684359
2023-05-02,33615897.0,1434177.67,18.0325,42663.67397544085
